Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
SRR14240773_2 - polyg	(1, 2.0113250912025133)	(2, 2.033695347906847)	(3, 2.0351833740000025)	(4, 2.0365558032450983)	(5, 2.037831901783478)	(6, 2.0391204666486096)	(7, 2.0409779493345814)	(8, 2.0449819068266737)	(9, 2.052105845913935)	(12, 2.076430595992416)	(17, 2.0966933634942886)	(22, 2.100084204370694)	(27, 2.1015989764012435)	(32, 2.102974125572176)	(37, 2.1045278832063845)	(42, 2.105798315232605)	(47, 2.106810580964825)	(52, 2.110204141767068)	(57, 2.1165773813234026)	(62, 2.120050499956368)	(67, 2.1216183105407325)	(72, 2.123226466691675)	(77, 2.1271211738293268)	(82, 2.1372676305026084)	(87, 2.150173905258183)	(92, 2.164032607377572)	(97, 2.1771814088535857)	(102, 2.1865279806703937)	(107, 2.1942607298241006)	(112, 2.202183647125888)	(117, 2.2114599541919153)	(122, 2.223129342673256)	(127, 2.237449752203423)	(132, 2.255303345395449)	(137, 2.2775570986097775)	(140, 2.2937145913821415)
SRR14240774_1 - polya	(1, 0.07179616759826009)	(2, 0.08083770681472373)	(3, 0.08545512861708071)	(4, 0.09247244263582861)	(5, 0.09574767547825877)	(6, 0.0986946555859242)	(7, 0.1027358114761387)	(8, 0.11172993640869187)	(9, 0.12443696449669482)	(12, 0.1436915404674713)	(17, 0.16624760949945908)	(22, 0.18869061370058346)	(27, 0.2201080476701752)	(32, 0.25015995026314564)	(37, 0.2739079414475902)	(42, 0.29403129298971054)	(47, 0.31569451458313835)	(52, 0.33360033653929266)	(57, 0.3515324187142282)	(62, 0.36787794600446755)	(67, 0.38474284206615694)	(72, 0.40240940425119387)	(77, 0.42434325198817213)	(82, 0.4438013446545027)	(87, 0.4629749516173705)	(92, 0.4795495263714235)	(97, 0.4957513519088881)	(102, 0.5110858607760522)	(107, 0.5269448445683181)	(112, 0.5424456681544296)	(117, 0.5553839320578113)	(122, 0.5670974485352598)	(127, 0.5784010138195131)	(132, 0.5908512753238778)	(137, 0.6031140680441658)	(140, 0.6071435527260332)
SRR14240774_2 - polya	(1, 0.022850037592232635)	(2, 0.02722674072242883)	(3, 0.033055050390806764)	(4, 0.04134160831731156)	(5, 0.04858505199778626)	(6, 0.05543459239654331)	(7, 0.06368467779696314)	(8, 0.07748223441490665)	(9, 0.0924979734040881)	(12, 0.12632405299633107)	(17, 0.18715730870397143)	(22, 0.24809414638569302)	(27, 0.30411084029855245)	(32, 0.34717103404498767)	(37, 0.3877284830514725)	(42, 0.42387129750063257)	(47, 0.458681405846648)	(52, 0.49428807416235915)	(57, 0.5284234407758027)	(62, 0.560797913829864)	(67, 0.6146503280448414)	(72, 0.6704795531736241)	(77, 0.6997786628282008)	(82, 0.7243108133234721)	(87, 0.75263172982845)	(92, 0.7790020956384038)	(97, 0.8047436750986527)	(102, 0.8280875506940758)	(107, 0.8511411049818625)	(112, 0.8734075821567358)	(117, 0.8930618970134034)	(122, 0.9121144151896692)	(127, 0.9307263452508284)	(132, 0.948352787657172)	(137, 0.9671704227654505)	(140, 0.9735465497756247)
SRR14240774_2 - polyg	(1, 1.6158459703949588)	(2, 1.6337941004813716)	(3, 1.634735091654364)	(4, 1.6358037366686535)	(5, 1.6367884948729476)	(6, 1.6377003080250718)	(7, 1.6388637816071823)	(8, 1.6418362924831071)	(9, 1.64825910432667)	(12, 1.6704030338138978)	(17, 1.6897436849462348)	(22, 1.692101998482889)	(27, 1.6931888797602208)	(32, 1.6942327234567727)	(37, 1.695362642314885)	(42, 1.6961730618444928)	(47, 1.696857286433847)	(52, 1.6999698518099382)	(57, 1.7058047265330114)	(62, 1.7083519677547856)	(67, 1.709168222888567)	(72, 1.710024597801042)	(77, 1.7131896836146958)	(82, 1.7245413926333815)	(87, 1.7402274966520044)	(92, 1.7557874057303735)	(97, 1.7702122897969788)	(102, 1.7812160509168133)	(107, 1.7899103716849485)	(112, 1.797598050733138)	(117, 1.805398065161669)	(122, 1.81471314832377)	(127, 1.8253441602270164)	(132, 1.8379913733722404)	(137, 1.8528553866529083)	(140, 1.8637497301944883)
SRR14240775_1 - polya	(1, 0.048083830062270384)	(2, 0.056015681634156926)	(3, 0.06066246494791769)	(4, 0.06821487410465056)	(5, 0.07244577585691722)	(6, 0.07632812925288407)	(7, 0.08118641804649039)	(8, 0.09100835229594822)	(9, 0.10524813696150626)	(12, 0.1261409175934726)	(17, 0.14924935675400844)	(22, 0.1715773644585748)	(27, 0.2042420489624254)	(32, 0.23933833354468037)	(37, 0.26612221512239786)	(42, 0.2876135483407736)	(47, 0.3102853514695084)	(52, 0.3285459582871269)	(57, 0.3480100075204061)	(62, 0.36545913039213024)	(67, 0.38315762376967977)	(72, 0.40186611522514354)	(77, 0.4250691377350935)	(82, 0.4457581760096955)	(87, 0.4655978653124232)	(92, 0.48289822140843575)	(97, 0.5000037072870624)	(102, 0.5167150166609283)	(107, 0.534961839975366)	(112, 0.5525882472155897)	(117, 0.5662616408021606)	(122, 0.5785619122959812)	(127, 0.5890663675995025)	(132, 0.6007609571087166)	(137, 0.6131154120288347)	(140, 0.6173456800568172)
SRR14240775_2 - illumina_universal_adapter	(1, 6.337242841814877e-06)	(2, 6.337242841814877e-06)	(3, 7.129398197041737e-06)	(4, 1.1090174973176036e-05)	(5, 1.1090174973176036e-05)	(6, 1.3466641038856615e-05)	(7, 1.3466641038856615e-05)	(8, 1.3466641038856615e-05)	(9, 1.4258796394083473e-05)	(12, 1.9170159596490006e-05)	(17, 2.9151317072348438e-05)	(22, 5.354970201333571e-05)	(27, 8.412689872509249e-05)	(32, 0.00012785387433361515)	(37, 0.00018488905990994906)	(42, 0.000273452028624312)	(47, 0.0003840369162139815)	(52, 0.0005152178430395495)	(57, 0.0007870855609534077)	(62, 0.0011681122868175274)	(67, 0.0018319384744976356)	(72, 0.002776346088999098)	(77, 0.004366677180152541)	(82, 0.006822834074568943)	(87, 0.010522199583478376)	(92, 0.016006924831998108)	(97, 0.023516399168477694)	(102, 0.03240723401340188)	(107, 0.04165422190603606)	(112, 0.05191168316979762)	(117, 0.06279795735453826)	(122, 0.07360549129696935)	(127, 0.08929159321010058)	(132, 0.09834418617856208)	(137, 0.10624593584695001)	(140, 0.10671204005796549)
SRR14240775_2 - polya	(1, 0.01749633533089565)	(2, 0.02197122093257218)	(3, 0.03029281293923034)	(4, 0.041223764686005776)	(5, 0.05137761202930367)	(6, 0.06207012501415582)	(7, 0.07395245534255872)	(8, 0.09287467031286271)	(9, 0.11288134596447227)	(12, 0.1589537351487506)	(17, 0.24136736027155842)	(22, 0.3239538336928768)	(27, 0.3995756772310406)	(32, 0.461466299841702)	(37, 0.5182446686518714)	(42, 0.5665821468588854)	(47, 0.613462534505495)	(52, 0.6598270705847811)	(57, 0.7040987322155579)	(62, 0.7471807349338547)	(67, 0.8187210772197476)	(72, 0.8946306315829299)	(77, 0.9331178163787689)	(82, 0.9657867785215377)	(87, 1.0017800998280515)	(92, 1.0360656926197673)	(97, 1.070315163127285)	(102, 1.101452255244116)	(107, 1.1316824879102834)	(112, 1.161068599829921)	(117, 1.1870882099209157)	(122, 1.2112956854212933)	(127, 1.2347373051242374)	(132, 1.2567596992927574)	(137, 1.2793028563918034)	(140, 1.2873704833915758)
SRR14240775_2 - polyg	(1, 2.5297045583724387)	(2, 2.555956586844657)	(3, 2.557507627030191)	(4, 2.5590396554872)	(5, 2.5605962407602205)	(6, 2.5620680654102324)	(7, 2.5641443045962817)	(8, 2.569246577239298)	(9, 2.578403100990365)	(12, 2.6130991886871597)	(17, 2.6457050952636525)	(22, 2.649844899150068)	(27, 2.651908463850434)	(32, 2.6543093283010553)	(37, 2.6566842100560253)	(42, 2.6581715609509997)	(47, 2.659258398098371)	(52, 2.663962691890921)	(57, 2.6734691898779275)	(62, 2.6777271833433427)	(67, 2.6792194456015195)	(72, 2.680655781691617)	(77, 2.6850436886352895)	(82, 2.700555833232413)	(87, 2.7219649407249156)	(92, 2.743511883249229)	(97, 2.7620159986230437)	(102, 2.774003844044763)	(107, 2.7839156087115033)	(112, 2.7944180044111016)	(117, 2.806807947891133)	(122, 2.8208731415163997)	(127, 2.8373250992269643)	(132, 2.8576326354824886)	(137, 2.882274212117531)	(140, 2.899920740103777)
SRR14240776_1 - polya	(1, 0.03350334852502796)	(2, 0.045299085639622226)	(3, 0.05141238501598548)	(4, 0.06210371783617871)	(5, 0.06721441554863042)	(6, 0.0717544015447017)	(7, 0.07765998242249046)	(8, 0.09016833795051109)	(9, 0.10907894779598128)	(12, 0.13640400779063655)	(17, 0.16675332572740859)	(22, 0.19640894614369372)	(27, 0.2399214470336955)	(32, 0.287121465428094)	(37, 0.3240531974890001)	(42, 0.3533160037149117)	(47, 0.38492335537027794)	(52, 0.410500289386831)	(57, 0.43708167602421366)	(62, 0.4599790414091557)	(67, 0.483556941954279)	(72, 0.5092134671183056)	(77, 0.5404899088091113)	(82, 0.5687587511700618)	(87, 0.5947873186746045)	(92, 0.6183995647536505)	(97, 0.6418507775808313)	(102, 0.6643732213589406)	(107, 0.6896988365584064)	(112, 0.7142682330259332)	(117, 0.7330457796351879)	(122, 0.7505044166094343)	(127, 0.7655689436412001)	(132, 0.7814431614936466)	(137, 0.798229284121023)	(140, 0.8040649399596878)
SRR14240776_2 - polya	(1, 0.029707858533748435)	(2, 0.03618723605611427)	(3, 0.04435406930204816)	(4, 0.05588141766353379)	(5, 0.06635783381936035)	(6, 0.07652884208371845)	(7, 0.0874392048058739)	(8, 0.10623875723626465)	(9, 0.12842864575477478)	(12, 0.17439654382743092)	(17, 0.2572254262743499)	(22, 0.336053773835852)	(27, 0.40835256237632267)	(32, 0.47063006450091266)	(37, 0.5305432776555895)	(42, 0.5786920143013979)	(47, 0.6262069010337348)	(52, 0.6729454141699144)	(57, 0.7188454438222441)	(62, 0.7584472840682915)	(67, 0.8133458436083721)	(72, 0.8726953375505812)	(77, 0.9133869800975651)	(82, 0.9468440546996433)	(87, 0.9858110167228199)	(92, 1.0213417800586868)	(97, 1.0567145950708852)	(102, 1.087817869458919)	(107, 1.1177373540669575)	(112, 1.1465861629288785)	(117, 1.1720242751765824)	(122, 1.1957815128808709)	(127, 1.2189618690123858)	(132, 1.2411063062554653)	(137, 1.2638370855177883)	(140, 1.2718284891802725)
SRR14240776_2 - polyg	(1, 0.9981675937835653)	(2, 1.018186721161032)	(3, 1.0190309631775156)	(4, 1.019742553281543)	(5, 1.0203955297498342)	(6, 1.021077298881294)	(7, 1.0220284850752615)	(8, 1.024143717508765)	(9, 1.0270363518478247)	(12, 1.0377679943964542)	(17, 1.0472128105633207)	(22, 1.0488910115022987)	(27, 1.0497327855762248)	(32, 1.0504978477689941)	(37, 1.051391654298504)	(42, 1.05218756577324)	(47, 1.0529256862597585)	(52, 1.054644196927173)	(57, 1.0576186846943838)	(62, 1.0595724725522628)	(67, 1.0608915878491505)	(72, 1.062113630738784)	(77, 1.0649546439460198)	(82, 1.0734982497557044)	(87, 1.0837650964560386)	(92, 1.093317679447908)	(97, 1.1016109947499046)	(102, 1.1074573450063179)	(107, 1.1124761118585091)	(112, 1.1177768411478746)	(117, 1.1230101133406734)	(122, 1.128382412964201)	(127, 1.1340765734295792)	(132, 1.1405234563749405)	(137, 1.1477284090091584)	(140, 1.1528469218730417)
SRR14240777_1 - polya	(1, 0.044866478929097654)	(2, 0.054804542814912226)	(3, 0.06043448620604631)	(4, 0.07067803288778997)	(5, 0.07575857185886908)	(6, 0.08055221253871443)	(7, 0.0868326135941842)	(8, 0.09836546028916467)	(9, 0.11664448218854101)	(12, 0.14380085736824735)	(17, 0.17126643224482185)	(22, 0.19674625279470298)	(27, 0.23486771805094825)	(32, 0.2784544215254654)	(37, 0.31198017107687026)	(42, 0.33753804654647174)	(47, 0.36502661974760664)	(52, 0.38674679499762743)	(57, 0.41019347073384216)	(62, 0.43033814459831843)	(67, 0.45099853846808946)	(72, 0.47368580488119233)	(77, 0.5019066075673222)	(82, 0.5274675030189366)	(87, 0.5506328558153262)	(92, 0.5722080719287236)	(97, 0.593498015895048)	(102, 0.6144903754799391)	(107, 0.6381579745157191)	(112, 0.6623020337906251)	(117, 0.6802846328401115)	(122, 0.6968339019649722)	(127, 0.7110415234982245)	(132, 0.7269017721115067)	(137, 0.744472027463066)	(140, 0.7506095601386906)
SRR14240777_2 - polya	(1, 0.025633839632543457)	(2, 0.031954894292034214)	(3, 0.04156192168796366)	(4, 0.0549683187625396)	(5, 0.06820977835794471)	(6, 0.08025950658976337)	(7, 0.09457886745749619)	(8, 0.11692905741668787)	(9, 0.14066843910185364)	(12, 0.19460020711501255)	(17, 0.29206106663813325)	(22, 0.3889641587140861)	(27, 0.482211911022781)	(32, 0.5538003523343322)	(37, 0.6190270853823717)	(42, 0.6738632218552659)	(47, 0.7277496901382302)	(52, 0.7800306895218286)	(57, 0.830527344148369)	(62, 0.8778358269944299)	(67, 0.9583747980735489)	(72, 1.0375134267238766)	(77, 1.0811393899645627)	(82, 1.117729259727606)	(87, 1.1588344672126825)	(92, 1.1984742865025342)	(97, 1.2373948854606778)	(102, 1.271864030931678)	(107, 1.3052733950224285)	(112, 1.33753586286717)	(117, 1.3656909228679404)	(122, 1.3916081761970873)	(127, 1.416671239229176)	(132, 1.4405342078705654)	(137, 1.4650104651669)	(140, 1.47369082269746)
SRR14240777_2 - polyg	(1, 1.4500861786713353)	(2, 1.4685347841760563)	(3, 1.4694849169786037)	(4, 1.4705419106831492)	(5, 1.4715838044776297)	(6, 1.472556006379503)	(7, 1.4738534371135439)	(8, 1.4769582109292034)	(9, 1.4840516840650928)	(12, 1.5100730106205333)	(17, 1.5327268249251844)	(22, 1.5349648639031168)	(27, 1.5358583139663435)	(32, 1.5365282853606093)	(37, 1.5373576188826372)	(42, 1.538238989017812)	(47, 1.5390952700716487)	(52, 1.5417614495764986)	(57, 1.5477475185388567)	(62, 1.550786085056539)	(67, 1.5521099987097706)	(72, 1.5535430963280874)	(77, 1.5586373413713794)	(82, 1.5779378141100715)	(87, 1.602753703229713)	(92, 1.6266719607725708)	(97, 1.647202263109475)	(102, 1.661466567382048)	(107, 1.6734837727306495)	(112, 1.6844497920324233)	(117, 1.6960455937370589)	(122, 1.7087404365881134)	(127, 1.722361020079303)	(132, 1.7383915492168558)	(137, 1.7572815367080903)	(140, 1.7702007874533408)
SRR14240778_1 - polya	(1, 0.045882840219665884)	(2, 0.054200011516935015)	(3, 0.05942924474869781)	(4, 0.06783941955887571)	(5, 0.0723412324575307)	(6, 0.07624627281502114)	(7, 0.0817866249411573)	(8, 0.09240009725953081)	(9, 0.10837123623225542)	(12, 0.13224811667609565)	(17, 0.15758625945728086)	(22, 0.18087234615721498)	(27, 0.21225948170537307)	(32, 0.2474996199311798)	(37, 0.2763242872617661)	(42, 0.2993030194952303)	(47, 0.323625652490226)	(52, 0.3435804419325425)	(57, 0.3639510899397226)	(62, 0.38263903867406046)	(67, 0.4010754350496737)	(72, 0.42067924694922737)	(77, 0.44431741837660177)	(82, 0.4663065489453297)	(87, 0.48636962104910414)	(92, 0.5049437511985966)	(97, 0.5233692971643705)	(102, 0.540657764466367)	(107, 0.5594136943399025)	(112, 0.5781536807540822)	(117, 0.5932694088449818)	(122, 0.6070939381649979)	(127, 0.6191877163971692)	(132, 0.632259581573431)	(137, 0.6456465515089049)	(140, 0.6503270640145061)
SRR14240778_2 - illumina_universal_adapter	(1, 2.3250878227190067e-05)	(2, 2.3250878227190067e-05)	(3, 2.4358062904675307e-05)	(4, 2.878680161461627e-05)	(5, 2.878680161461627e-05)	(6, 2.878680161461627e-05)	(7, 2.9893986292101515e-05)	(8, 3.100117096958676e-05)	(9, 3.2108355647072e-05)	(12, 4.052295919595983e-05)	(17, 4.827325193835652e-05)	(22, 5.757360322923255e-05)	(27, 8.30388508113931e-05)	(32, 0.0001257761793623234)	(37, 0.00017582092678465632)	(42, 0.00025066661098265865)	(47, 0.0003525276013113008)	(52, 0.0004745393527701744)	(57, 0.0006864545000408496)	(62, 0.0010566970561919143)	(67, 0.0017734884163958596)	(72, 0.0027703975000035706)	(77, 0.004509341754461891)	(82, 0.007291253975111307)	(87, 0.01123327430082976)	(92, 0.01679909167454807)	(97, 0.024211693090311757)	(102, 0.033150437865521104)	(107, 0.042578558268178926)	(112, 0.05292232039911704)	(117, 0.06385754058476778)	(122, 0.07422566077861056)	(127, 0.08686461674597559)	(132, 0.09507505544033515)	(137, 0.10307180749194007)	(140, 0.10359484153358409)
SRR14240778_2 - polya	(1, 0.021531420423055486)	(2, 0.026948875049990773)	(3, 0.035184114681126)	(4, 0.04601348801160914)	(5, 0.056870540959029416)	(6, 0.06638125733862764)	(7, 0.0778694055522145)	(8, 0.09449267629997792)	(9, 0.1132860290156124)	(12, 0.15540776288586092)	(17, 0.2322811451022097)	(22, 0.3084713943725501)	(27, 0.37813611859072793)	(32, 0.4336687375854842)	(37, 0.4842668559096242)	(42, 0.5283263844024074)	(47, 0.5716259413325647)	(52, 0.6143754489149474)	(57, 0.6558401793975761)	(62, 0.6941323829053389)	(67, 0.7531444404675602)	(72, 0.8133949948100165)	(77, 0.8484086030508097)	(82, 0.8785109614992139)	(87, 0.9121020588663743)	(92, 0.9438049634845511)	(97, 0.974834699818817)	(102, 1.0033342977280937)	(107, 1.0309933210302233)	(112, 1.0575854611771285)	(117, 1.0813452014820908)	(122, 1.1034324286132438)	(127, 1.1248365227983885)	(132, 1.1451086313692722)	(137, 1.1654214843362873)	(140, 1.1727432966084974)
SRR14240778_2 - polyg	(1, 1.811587748332804)	(2, 1.835894880742315)	(3, 1.837095068932709)	(4, 1.8382686846908434)	(5, 1.8393614759675214)	(6, 1.8404708750143615)	(7, 1.8419954683152588)	(8, 1.8459226523662988)	(9, 1.852514829936046)	(12, 1.8745292043154205)	(17, 1.8925741001890752)	(22, 1.895401185544566)	(27, 1.8968354325757801)	(32, 1.8981516537203746)	(37, 1.8995424991122316)	(42, 1.9005876814477776)	(47, 1.9013996906902453)	(52, 1.9039371365341062)	(57, 1.908937846848436)	(62, 1.9116028403671428)	(67, 1.9128592735391532)	(72, 1.9140581331079343)	(77, 1.9176932418410537)	(82, 1.9289003865834946)	(87, 1.9433856837190344)	(92, 1.9578798383319935)	(97, 1.970910294801317)	(102, 1.9813173878958075)	(107, 1.9901965661353682)	(112, 1.9991512543699332)	(117, 2.0084330049582277)	(122, 2.0187012570941616)	(127, 2.030107473641615)	(132, 2.0436696001930668)	(137, 2.059574308085142)	(140, 2.0710498343934054)
SRR14240779_1 - polya	(1, 0.03416966056381486)	(2, 0.04233278993712288)	(3, 0.047232630441630286)	(4, 0.055712274299205444)	(5, 0.05995863916306831)	(6, 0.06390157541281463)	(7, 0.0691645488140006)	(8, 0.07927910857351371)	(9, 0.09476296442918625)	(12, 0.11777234063507984)	(17, 0.14224275424328559)	(22, 0.16464723610146867)	(27, 0.19691061253109796)	(32, 0.23352684009294045)	(37, 0.2620396425640369)	(42, 0.2846256908705593)	(47, 0.30932183573886246)	(52, 0.3285888166550674)	(57, 0.34904154098029166)	(62, 0.3673954553067399)	(67, 0.38526944534541563)	(72, 0.4046523997858301)	(77, 0.4283782273824679)	(82, 0.4501614575552523)	(87, 0.4708261729769159)	(92, 0.48989195863955565)	(97, 0.5075307301622747)	(102, 0.5247316157550801)	(107, 0.5435199809705276)	(112, 0.5623937314887076)	(117, 0.5769713908364527)	(122, 0.5904298811395692)	(127, 0.6020889007236045)	(132, 0.6148855731438555)	(137, 0.6284373002717951)	(140, 0.6329725357192321)
SRR14240779_2 - polya	(1, 0.01887064262401925)	(2, 0.024669318834494542)	(3, 0.03421300750868865)	(4, 0.047377392880171065)	(5, 0.059948006893570965)	(6, 0.07272472336184248)	(7, 0.08804500584063278)	(8, 0.11024191308355231)	(9, 0.13457263502790062)	(12, 0.19064804222378462)	(17, 0.28880171918236275)	(22, 0.3869349494688306)	(27, 0.4860942755484808)	(32, 0.5633324790986347)	(37, 0.6354876399621733)	(42, 0.690231559870236)	(47, 0.742373354498856)	(52, 0.7938024599244)	(57, 0.843198021128544)	(62, 0.8870263624505013)	(67, 0.946462057527677)	(72, 1.0253232361232567)	(77, 1.0693835244936327)	(82, 1.1057185694206146)	(87, 1.1465736374709836)	(92, 1.1854123365045248)	(97, 1.2241677766892334)	(102, 1.259964174486142)	(107, 1.2944083111763653)	(112, 1.3278868742228527)	(117, 1.3577424505447753)	(122, 1.385451944162003)	(127, 1.4120730205294567)	(132, 1.437317790503823)	(137, 1.4632871905377776)	(140, 1.4724172021418362)
SRR14240779_2 - polyg	(1, 1.6845039890066913)	(2, 1.710512155930967)	(3, 1.7116121868905)	(4, 1.7126328847622452)	(5, 1.7137075618483615)	(6, 1.7146898199765392)	(7, 1.7159395205759196)	(8, 1.7195381348673289)	(9, 1.726221743046737)	(12, 1.750438945067529)	(17, 1.7711937894198548)	(22, 1.7732173556652646)	(27, 1.774227094120759)	(32, 1.775051013220115)	(37, 1.7760597702353476)	(42, 1.7770418647901487)	(47, 1.778022977904688)	(52, 1.7816987988299857)	(57, 1.78921892125877)	(62, 1.7931276706727477)	(67, 1.794430205472861)	(72, 1.7956305069124228)	(77, 1.7978902731140507)	(82, 1.80640066876648)	(87, 1.8228029891333464)	(92, 1.842378633011728)	(97, 1.8607264951232316)	(102, 1.8729495157107567)	(107, 1.8830015904403006)	(112, 1.8923270722297338)	(117, 1.9024197131567449)	(122, 1.9130832251690748)	(127, 1.924971247480745)	(132, 1.9390545880835521)	(137, 1.9557286038294197)	(140, 1.9675063776850712)
SRR14240780_1 - polya	(1, 0.05858684954596885)	(2, 0.066660367192198)	(3, 0.07185917061628662)	(4, 0.08035303922430309)	(5, 0.08516796842295783)	(6, 0.08949046168084106)	(7, 0.09504100506262361)	(8, 0.10527359810348763)	(9, 0.12097249063503218)	(12, 0.14532435982459208)	(17, 0.1714436137398486)	(22, 0.19453112976790027)	(27, 0.22684448091346082)	(32, 0.26318243197001817)	(37, 0.29128775733034756)	(42, 0.31413939046331363)	(47, 0.33830366500877)	(52, 0.3578649228239108)	(57, 0.37823909076349976)	(62, 0.39706925056287073)	(67, 0.4159636788977217)	(72, 0.43592652821023936)	(77, 0.46047415588489615)	(82, 0.4828361322570032)	(87, 0.5039551204131807)	(92, 0.5236334511821416)	(97, 0.5425565398098416)	(102, 0.5604912825811078)	(107, 0.5798913479613151)	(112, 0.5992681377097542)	(117, 0.6149062356807098)	(122, 0.6292018160551139)	(127, 0.6413350207587369)	(132, 0.654835408280636)	(137, 0.6692551832573864)	(140, 0.6740883508242179)
SRR14240780_2 - polya	(1, 0.026219825488345335)	(2, 0.03281169284364646)	(3, 0.04326314630263115)	(4, 0.05707914444335979)	(5, 0.0696497225857351)	(6, 0.08253035298711468)	(7, 0.09767080405496245)	(8, 0.11947520745709554)	(9, 0.14172427964525158)	(12, 0.1926477142808507)	(17, 0.278757303597961)	(22, 0.3700340831676537)	(27, 0.46969634332876964)	(32, 0.5607196964301782)	(37, 0.6438984668306615)	(42, 0.6937800563965084)	(47, 0.7417876102075109)	(52, 0.787253256590912)	(57, 0.8308151647341523)	(62, 0.8707326995181944)	(67, 0.9331952891510891)	(72, 1.0014418732784283)	(77, 1.0391218208353035)	(82, 1.0714455939055363)	(87, 1.107501284502216)	(92, 1.141918648540392)	(97, 1.175472556119459)	(102, 1.2062368618612096)	(107, 1.2360421768343544)	(112, 1.2648730418506282)	(117, 1.29120559782418)	(122, 1.3157798014067512)	(127, 1.3396849174253538)	(132, 1.362156845102755)	(137, 1.3850317538674894)	(140, 1.3933983012957578)
